12,Thu,November24,,DallasCowboys,,ClevelandBrowns,boxscore,26,14,304,0,321,1
12,Thu,November24,,SanFrancisco49ers,@,DetroitLions,boxscore,41,14,487,3,196,2
12,Sun,November27,,GreenBayPackers,@,MinnesotaVikings,boxscore,28,16,304,1,322,2
12,Sun,November27,,WashingtonRedskins,,NewYorkGiants,boxscore,72,41,341,2,389,6
12,Sun,November27,,ChicagoBears,,AtlantaFalcons,boxscore,23,6,476,4,167,3
12,Sun,November27,,St.LouisCardinals,,PittsburghSteelers,boxscore,6,3,228,1,78,2
12,Sun,November27,,LosAngelesRams,@,BaltimoreColts,boxscore,23,7,310,1,140,2
12,Sun,November20,,OaklandRaiders,@,DenverBroncos,boxscore,17,3,160,0,102,3
12,Sun,November20,,NewYorkJets,,MiamiDolphins,boxscore,30,13,314,0,204,1
12,Sun,November20,,BuffaloBills,@,HoustonOilers,boxscore,42,20,508,0,315,3
12,Sun,November20,,BostonPatriots,@,KansasCityChiefs,boxscore,27,27,361,2,359,4
13,Thu,November24,,BuffaloBills,@,OaklandRaiders,boxscore,31,10,465,2,315,4
13,Sun,November27,,DenverBroncos,,SanDiegoChargers,boxscore,20,17,343,3,286,2
13,Sun,November27,,BostonPatriots,@,MiamiDolphins,boxscore,20,14,391,2,334,4
13,Sun,November27,,KansasCityChiefs,@,NewYorkJets,boxscore,32,24,439,1,283,1
13,Sun,December4,,GreenBayPackers,,SanFrancisco49ers,boxscore,20,7,311,1,321,4
13,Sun,December4,,PhiladelphiaEagles,,PittsburghSteelers,boxscore,27,23,304,2,250,2
13,Sun,December4,,ClevelandBrowns,,NewYorkGiants,boxscore,49,40,447,3,335,1
13,Sun,December4,,DallasCowboys,,St.LouisCardinals,boxscore,31,17,190,1,295,5
13,Sun,December4,,BaltimoreColts,,ChicagoBears,boxscore,21,16,260,2,296,3
13,Sun,December4,,AtlantaFalcons,@,MinnesotaVikings,boxscore,20,13,187,0,270,6
13,Sun,December4,,LosAngelesRams,,DetroitLions,boxscore,23,3,293,0,305,4
